
SetupTitle, ID-VG-FinFET
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Monitor.RangeRating, BY FULL RANGE, BY FULL RANGE, BY FULL RANGE
TestParameter, Measurement.Monitor.RangeRatingCoeff, 50, 50, 50
TestParameter, Measurement.Timing.Hold, 0
TestParameter, Measurement.Timing.Delay, 0
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.XAxis.Data, VG
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 1
TestParameter, Output.Graph.YAxis.Data, IS, IG
TestParameter, Output.Graph.YAxis.Scale, Log, Linear
TestParameter, Output.Graph.YAxis.Bottom, 1E-12, 1E-15
TestParameter, Output.Graph.YAxis.Top, 0.1, 1E-11
TestParameter, Output.Graph.YAxis.Group, Group 1, Group 2
TestParameter, Output.List.Data, VD, ID, IS, IG
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 06/14/2015 16:02:56
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 504
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, eedbcd2f-2a17-4650-af70-40257ad68aac
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VG
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -2
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, IS, IG
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, Group 1, Group 2
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-13, -2.1E-06
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.01, 1.5E-11
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.59090909090909094
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.59090909090909094
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.59090909090909094
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.59090909090909094
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.59090909090909094
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, VG: [ 500 m, -2 ] V / 126; IG: 10 uA	VD: [ -300 m, -300 m] V / -450 mV; ID: 20 mA	VS: COMMON
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, VD, ID, IS, IG
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A, A, A
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, ID-VG-FinFET
Dimension1, 252, 252, 252, 252, 252
Dimension2, 1, 1, 1, 1, 1
DataName, VG, VD, IG, ID, IS
DataValue, 0.5, -0.3, 1.127E-11, -3.82E-12, 2.9100000000000003E-12
DataValue, 0.48000000000000004, -0.3, 3.3100000000000002E-12, -8.51E-12, 2.2500000000000003E-12
DataValue, 0.46, -0.3, 7.34E-12, -1.4200000000000002E-12, -1.09E-12
DataValue, 0.44, -0.3, 1.4400000000000002E-11, -5.6800000000000008E-12, -7.95E-12
DataValue, 0.42000000000000004, -0.3, 6.15E-12, -9.8100000000000012E-12, -2.41E-12
DataValue, 0.4, -0.3, -8.6000000000000007E-13, -8.7100000000000015E-12, 0
DataValue, 0.38, -0.3, -4.9E-13, -5.7E-12, 3.07E-12
DataValue, 0.36000000000000004, -0.3, 4.77E-12, 1E-12, 3.8000000000000005E-13
DataValue, 0.34, -0.3, 1.209E-11, -4.06E-12, -7.6600000000000009E-12
DataValue, 0.32, -0.3, 4.1000000000000007E-12, -7.8800000000000012E-12, -2.1000000000000003E-12
DataValue, 0.3, -0.3, -1.96E-12, -6.8400000000000007E-12, -3.7000000000000004E-13
DataValue, 0.28, -0.3, -3.9300000000000004E-12, -6.3900000000000008E-12, 8.12E-12
DataValue, 0.26, -0.3, -1.2800000000000002E-12, 8.6000000000000007E-13, 2.4000000000000003E-12
DataValue, 0.24000000000000002, -0.3, 6.2700000000000005E-12, 1.5E-12, 2E-13
DataValue, 0.22, -0.3, 8.77E-12, -2.31E-12, -7.35E-12
DataValue, 0.2, -0.3, 1.91E-12, -6E-12, -1.3900000000000001E-12
DataValue, 0.18000000000000002, -0.3, -5.58E-12, -6.7700000000000004E-12, 2.6500000000000002E-12
DataValue, 0.16, -0.3, -2.9100000000000003E-12, -3.5700000000000003E-12, 5.0600000000000007E-12
DataValue, 0.14, -0.3, -6.0000000000000007E-13, 3.4400000000000003E-12, 1.9200000000000003E-12
DataValue, 0.12000000000000001, -0.3, 1.0100000000000001E-11, 1.0000000000000002E-14, -2.8E-12
DataValue, 0.1, -0.3, 3.35E-12, -3.91E-12, -1.4800000000000002E-12
DataValue, 0.08, -0.3, -1.5600000000000002E-12, -6.8500000000000009E-12, 2.9600000000000003E-12
DataValue, 0.060000000000000005, -0.3, -4.0500000000000007E-12, -7.12E-12, 1.0100000000000001E-11
DataValue, 0.04, -0.3, -2.0200000000000003E-12, -3.13E-12, 8.380000000000001E-12
DataValue, 0.02, -0.3, 8.2000000000000014E-12, -8.1900000000000013E-12, 1.211E-11
DataValue, 0, -0.3, 5.2600000000000006E-12, -2.3300000000000003E-11, 1.8090000000000002E-11
DataValue, -0.02, -0.3, -1.59E-12, -5.014E-11, 4.4440000000000004E-11
DataValue, -0.04, -0.3, -5.3100000000000006E-12, -9.0340000000000008E-11, 9.450000000000001E-11
DataValue, -0.060000000000000005, -0.3, -2.2200000000000002E-12, -1.6729000000000002E-10, 1.7126E-10
DataValue, -0.08, -0.3, 6.5E-12, -3.2663000000000004E-10, 3.3445E-10
DataValue, -0.1, -0.3, 5.8800000000000008E-12, -6.4332E-10, 6.3906000000000007E-10
DataValue, -0.12000000000000001, -0.3, -3.4400000000000003E-12, -1.2617E-09, 1.242E-09
DataValue, -0.14, -0.3, -1.9000000000000002E-13, -2.4243E-09, 2.4282E-09
DataValue, -0.16, -0.3, -7.39E-12, -4.6903E-09, 4.7022E-09
DataValue, -0.18000000000000002, -0.3, -3.3100000000000002E-12, -8.9458E-09, 8.9563E-09
DataValue, -0.2, -0.3, 5.3200000000000008E-12, -1.7210799999999997E-08, 1.7195399999999998E-08
DataValue, -0.22, -0.3, 5.1600000000000006E-12, -3.2931E-08, 3.2972999999999994E-08
DataValue, -0.24000000000000002, -0.3, -5.7E-12, -6.2478E-08, 6.2218199999999993E-08
DataValue, -0.26, -0.3, -8.44E-12, -1.189E-07, 1.18E-07
DataValue, -0.28, -0.3, -8.8100000000000014E-12, -2.2422E-07, 2.2416E-07
DataValue, -0.3, -0.3, -1.0220000000000001E-11, -4.205E-07, 4.211E-07
DataValue, -0.32, -0.3, -1.2450000000000001E-11, -7.8811999999999994E-07, 7.8996E-07
DataValue, -0.34, -0.3, -8.55E-12, -1.4459000000000002E-06, 1.4486000000000002E-06
DataValue, -0.36000000000000004, -0.3, -2.2100000000000003E-11, -2.6325E-06, 2.6243000000000004E-06
DataValue, -0.38, -0.3, -2.5610000000000003E-11, -4.6884000000000007E-06, 4.6919000000000008E-06
DataValue, -0.4, -0.3, -2.405E-11, -8.1995E-06, 8.2014E-06
DataValue, -0.42000000000000004, -0.3, -4.203E-11, -1.3898E-05, 1.3908000000000001E-05
DataValue, -0.44, -0.3, -4.1310000000000004E-11, -2.3002E-05, 2.3024000000000002E-05
DataValue, -0.46, -0.3, -4.672E-11, -3.6908E-05, 3.6904000000000004E-05
DataValue, -0.48000000000000004, -0.3, -5.5050000000000006E-11, -5.6996E-05, 5.7022000000000004E-05
DataValue, -0.5, -0.3, -6.6510000000000011E-11, -8.5512E-05, 8.5462E-05
DataValue, -0.52, -0.3, -8.092E-11, -0.00012362, 0.00012368
DataValue, -0.54, -0.3, -8.882000000000001E-11, -0.0001732, 0.00017338000000000002
DataValue, -0.56, -0.3, -1.0294000000000001E-10, -0.00023502, 0.00023514
DataValue, -0.58000000000000007, -0.3, -1.2102E-10, -0.0003103, 0.00030978
DataValue, -0.6, -0.3, -1.3963000000000001E-10, -0.00039796000000000005, 0.00039762
DataValue, -0.62, -0.3, -1.5919000000000002E-10, -0.00049838, 0.00049834
DataValue, -0.64, -0.3, -1.7993000000000002E-10, -0.00061062000000000009, 0.00061106000000000008
DataValue, -0.66, -0.3, -2.0639000000000002E-10, -0.00073508, 0.0007349
DataValue, -0.68, -0.3, -2.3111000000000002E-10, -0.0008691800000000001, 0.00086952
DataValue, -0.70000000000000007, -0.3, -2.5309E-10, -0.00101352, 0.00101326
DataValue, -0.72000000000000008, -0.3, -2.7149E-10, -0.0011654, 0.0011654
DataValue, -0.74, -0.3, -2.9104E-10, -0.001324, 0.0013244
DataValue, -0.76, -0.3, -3.1134000000000003E-10, -0.0014892, 0.0014894
DataValue, -0.78, -0.3, -3.3152E-10, -0.0016578, 0.0016574
DataValue, -0.8, -0.3, -3.5062000000000003E-10, -0.0018312, 0.0018306
DataValue, -0.82000000000000006, -0.3, -3.7053E-10, -0.0020058, 0.0020062
DataValue, -0.84000000000000008, -0.3, -3.941E-10, -0.0021816, 0.0021806
DataValue, -0.86, -0.3, -4.1963000000000003E-10, -0.0023566, 0.002357
DataValue, -0.88, -0.3, -4.4561E-10, -0.0025312, 0.0025318
DataValue, -0.9, -0.3, -4.754E-10, -0.0027046, 0.0027052
DataValue, -0.92, -0.3, -5.1057E-10, -0.002875, 0.0028726
DataValue, -0.94000000000000006, -0.3, -5.5294000000000006E-10, -0.0030424000000000002, 0.0030404
DataValue, -0.96000000000000008, -0.3, -6.0382000000000009E-10, -0.0032036, 0.0032042
DataValue, -0.98000000000000009, -0.3, -6.5884000000000007E-10, -0.003362, 0.003363
DataValue, -1, -0.3, -7.3316000000000008E-10, -0.003518, 0.0035178
DataValue, -1.02, -0.3, -8.2069000000000009E-10, -0.0036688000000000003, 0.003669
DataValue, -1.04, -0.3, -9.2621E-10, -0.0038146, 0.003814
DataValue, -1.06, -0.3, -1.04995E-09, -0.0039572, 0.0039574
DataValue, -1.08, -0.3, -1.2055E-09, -0.0040922, 0.0040928
DataValue, -1.1, -0.3, -1.4005E-09, -0.004227, 0.0042264
DataValue, -1.12, -0.3, -1.6462E-09, -0.0043560000000000005, 0.0043548
DataValue, -1.1400000000000001, -0.3, -1.9702E-09, -0.0044826, 0.004481
DataValue, -1.1600000000000001, -0.3, -2.3917E-09, -0.0046002000000000005, 0.0046006
DataValue, -1.1800000000000002, -0.3, -2.9478E-09, -0.0047208, 0.00472
DataValue, -1.2, -0.3, -3.7402E-09, -0.0048330000000000005, 0.004834
DataValue, -1.22, -0.3, -4.7164E-09, -0.00494, 0.00494
DataValue, -1.24, -0.3, -6.0844E-09, -0.0050446, 0.0050452
DataValue, -1.26, -0.3, -7.9334E-09, -0.0051478, 0.0051494
DataValue, -1.28, -0.3, -1.03168E-08, -0.0052454, 0.0052486
DataValue, -1.3, -0.3, -1.34514E-08, -0.0053432, 0.0053436
DataValue, -1.32, -0.3, -1.73802E-08, -0.0054372000000000005, 0.005437
DataValue, -1.34, -0.3, -2.1760799999999998E-08, -0.005528, 0.0055294
DataValue, -1.36, -0.3, -2.7754199999999996E-08, -0.0056186000000000005, 0.0056176
DataValue, -1.3800000000000001, -0.3, -3.56736E-08, -0.005704, 0.0057028
DataValue, -1.4000000000000001, -0.3, -4.45102E-08, -0.0057864, 0.005785
DataValue, -1.4200000000000002, -0.3, -5.5369E-08, -0.0058654, 0.0058656
DataValue, -1.4400000000000002, -0.3, -6.7926E-08, -0.0059426, 0.005942
DataValue, -1.46, -0.3, -8.2710399999999986E-08, -0.0060184, 0.0060188
DataValue, -1.48, -0.3, -1.0017559999999999E-07, -0.0060934000000000006, 0.0060956000000000005
DataValue, -1.5, -0.3, -1.1964E-07, -0.0061646, 0.0061654
DataValue, -1.52, -0.3, -1.442E-07, -0.006235, 0.0062364000000000004
DataValue, -1.54, -0.3, -1.7496E-07, -0.0063048, 0.0063038
DataValue, -1.56, -0.3, -2.0196E-07, -0.0063706, 0.0063708
DataValue, -1.58, -0.3, -2.3736E-07, -0.0064348, 0.0064336
DataValue, -1.6, -0.3, -2.7396E-07, -0.0064932, 0.0064958
DataValue, -1.62, -0.3, -3.1846E-07, -0.0065554, 0.0065568
DataValue, -1.6400000000000001, -0.3, -3.645E-07, -0.006614, 0.0066144
DataValue, -1.6600000000000001, -0.3, -4.1978E-07, -0.0066722000000000005, 0.0066702
DataValue, -1.6800000000000002, -0.3, -4.8078E-07, -0.0067282, 0.0067262
DataValue, -1.7000000000000002, -0.3, -5.4228E-07, -0.0067812, 0.0067810000000000006
DataValue, -1.72, -0.3, -6.0949999999999995E-07, -0.0068344, 0.006835
DataValue, -1.74, -0.3, -6.8092E-07, -0.0068856, 0.0068854
DataValue, -1.76, -0.3, -7.5554E-07, -0.0069344, 0.0069358
DataValue, -1.78, -0.3, -8.4056E-07, -0.0069814000000000005, 0.0069834
DataValue, -1.8, -0.3, -9.247E-07, -0.0070298, 0.0070286
DataValue, -1.82, -0.3, -1.01638E-06, -0.0070756000000000005, 0.0070750000000000006
DataValue, -1.84, -0.3, -9.514E-07, -0.0071204, 0.007121
DataValue, -1.86, -0.3, -1.2085000000000002E-06, -0.007159, 0.0071596
DataValue, -1.8800000000000001, -0.3, -1.3094000000000001E-06, -0.007203, 0.0072034
DataValue, -1.9000000000000001, -0.3, -1.4157E-06, -0.0072458, 0.007247
DataValue, -1.9200000000000002, -0.3, -1.5296000000000001E-06, -0.0072856000000000006, 0.0072892
DataValue, -1.9400000000000002, -0.3, -1.6464000000000002E-06, -0.0073288, 0.0073322000000000005
DataValue, -1.9600000000000002, -0.3, -1.7662000000000001E-06, -0.0073690000000000006, 0.00737
DataValue, -1.9800000000000002, -0.3, -1.8917000000000002E-06, -0.007405, 0.0074082
DataValue, -2, -0.3, -2.0297000000000002E-06, -0.0074464000000000006, 0.0074454000000000005
DataValue, -2, -0.3, -1.9499E-06, -0.0074394000000000005, 0.0074432000000000005
DataValue, -1.9800000000000002, -0.3, -1.6949E-06, -0.007398, 0.0074006
DataValue, -1.9600000000000002, -0.3, -1.7625000000000003E-06, -0.0073556, 0.0073594
DataValue, -1.9400000000000002, -0.3, -1.6581000000000003E-06, -0.0073118, 0.0073164
DataValue, -1.9200000000000002, -0.3, -1.5443000000000002E-06, -0.0072688, 0.007273
DataValue, -1.9000000000000001, -0.3, -1.4314000000000002E-06, -0.0072304000000000005, 0.0072314
DataValue, -1.8800000000000001, -0.3, -1.3255E-06, -0.0071844000000000005, 0.0071844000000000005
