
SetupTitle, ID-VG-FinFET
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Monitor.RangeRating, BY FULL RANGE, BY FULL RANGE, BY FULL RANGE
TestParameter, Measurement.Monitor.RangeRatingCoeff, 50, 50, 50
TestParameter, Measurement.Timing.Hold, 0
TestParameter, Measurement.Timing.Delay, 0
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.XAxis.Data, VG
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 1
TestParameter, Output.Graph.YAxis.Data, IS, IG
TestParameter, Output.Graph.YAxis.Scale, Log, Linear
TestParameter, Output.Graph.YAxis.Bottom, 1E-12, 1E-15
TestParameter, Output.Graph.YAxis.Top, 0.1, 1E-11
TestParameter, Output.Graph.YAxis.Group, Group 1, Group 2
TestParameter, Output.List.Data, VD, ID, IS, IG
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 06/14/2015 16:01:06
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 502
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 950374f2-5b79-4014-8cf4-2b106ac47a33
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VG
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -2
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, IS, IG
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, Group 1, Group 2
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-13, -1.2E-06
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.1, 4.4E-11
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.54166666666666663
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.54166666666666663
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.54166666666666663
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.54166666666666663
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.54166666666666663
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, VG: [ 500 m, -2 ] V / 126; IG: 10 uA	VD: [ -700 m, -700 m] V / -450 mV; ID: 20 mA	VS: COMMON
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, VD, ID, IS, IG
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A, A, A
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, ID-VG-FinFET
Dimension1, 252, 252, 252, 252, 252
Dimension2, 1, 1, 1, 1, 1
DataName, VG, VD, IG, ID, IS
DataValue, 0.5, -0.70000000000000007, 3.89E-11, -5.0570000000000006E-11, 7.3700000000000011E-12
DataValue, 0.48000000000000004, -0.70000000000000007, 4.3420000000000004E-11, -4.115E-11, -1.6E-12
DataValue, 0.46, -0.70000000000000007, 3.2570000000000004E-11, -4.2990000000000005E-11, 2.79E-12
DataValue, 0.44, -0.70000000000000007, 2.2930000000000002E-11, -3.9020000000000005E-11, 7.35E-12
DataValue, 0.42000000000000004, -0.70000000000000007, 2.059E-11, -3.4510000000000005E-11, 1.1440000000000001E-11
DataValue, 0.4, -0.70000000000000007, 1.985E-11, -2.5630000000000003E-11, 7.0300000000000005E-12
DataValue, 0.38, -0.70000000000000007, 3.008E-11, -2.271E-11, 2.9300000000000002E-12
DataValue, 0.36000000000000004, -0.70000000000000007, 2.5630000000000003E-11, -2.3630000000000003E-11, -4.7000000000000006E-12
DataValue, 0.34, -0.70000000000000007, 1.8130000000000003E-11, -2.7870000000000003E-11, -9.3E-13
DataValue, 0.32, -0.70000000000000007, 8.82E-12, -2.4030000000000003E-11, 8.02E-12
DataValue, 0.3, -0.70000000000000007, 1.1020000000000001E-11, -2.039E-11, 6.66E-12
DataValue, 0.28, -0.70000000000000007, 1.208E-11, -1.252E-11, 3.0100000000000003E-12
DataValue, 0.26, -0.70000000000000007, 2.1080000000000003E-11, -1.311E-11, -5.6700000000000007E-12
DataValue, 0.24000000000000002, -0.70000000000000007, 1.3450000000000001E-11, -1.77E-11, -3.72E-12
DataValue, 0.22, -0.70000000000000007, 5.6100000000000005E-12, -1.717E-11, 8.3000000000000014E-12
DataValue, 0.2, -0.70000000000000007, 4.3400000000000005E-12, -1.4380000000000001E-11, 8.82E-12
DataValue, 0.18000000000000002, -0.70000000000000007, 4.8000000000000005E-12, -6.3800000000000007E-12, 5.18E-12
DataValue, 0.16, -0.70000000000000007, 1.6940000000000002E-11, -6.1800000000000007E-12, -8.6000000000000007E-13
DataValue, 0.14, -0.70000000000000007, 1.1840000000000001E-11, -1.066E-11, -6.2300000000000007E-12
DataValue, 0.12000000000000001, -0.70000000000000007, 5.5200000000000007E-12, -1.5450000000000002E-11, 4.3000000000000004E-13
DataValue, 0.1, -0.70000000000000007, -4.8000000000000008E-13, -1.168E-11, 1.4200000000000002E-12
DataValue, 0.08, -0.70000000000000007, 2.9800000000000002E-12, -9.5000000000000011E-12, 1.0120000000000001E-11
DataValue, 0.060000000000000005, -0.70000000000000007, 9.5000000000000011E-12, -9.14E-12, 8.25E-12
DataValue, 0.04, -0.70000000000000007, 1.157E-11, -1.8980000000000002E-11, 2.59E-12
DataValue, 0.02, -0.70000000000000007, 4.6000000000000006E-12, -3.659E-11, 2.076E-11
DataValue, 0, -0.70000000000000007, -2.4500000000000003E-12, -5.7750000000000007E-11, 5.2780000000000004E-11
DataValue, -0.02, -0.70000000000000007, -3.5E-13, -1.0185E-10, 1.0238000000000001E-10
DataValue, -0.04, -0.70000000000000007, 1.32E-12, -1.8173E-10, 1.8502000000000002E-10
DataValue, -0.060000000000000005, -0.70000000000000007, 1.1530000000000001E-11, -3.5375000000000005E-10, 3.5420000000000003E-10
DataValue, -0.08, -0.70000000000000007, 8.9100000000000014E-12, -6.8623E-10, 6.7132E-10
DataValue, -0.1, -0.70000000000000007, -2.87E-12, -1.3196E-09, 1.2974E-09
DataValue, -0.12000000000000001, -0.70000000000000007, 1.8200000000000003E-12, -2.5316E-09, 2.5158E-09
DataValue, -0.14, -0.70000000000000007, -5.5600000000000005E-12, -4.851E-09, 4.8611E-09
DataValue, -0.16, -0.70000000000000007, -1.46E-12, -9.1943E-09, 9.3244E-09
DataValue, -0.18000000000000002, -0.70000000000000007, 3.6400000000000006E-12, -1.76454E-08, 1.7575199999999998E-08
DataValue, -0.2, -0.70000000000000007, 6.51E-12, -3.36092E-08, 3.3233599999999997E-08
DataValue, -0.22, -0.70000000000000007, -3.4000000000000005E-12, -6.22388E-08, 6.23116E-08
DataValue, -0.24000000000000002, -0.70000000000000007, -6.3900000000000008E-12, -1.1798E-07, 1.1823999999999999E-07
DataValue, -0.26, -0.70000000000000007, -7.12E-12, -2.2162E-07, 2.2046E-07
DataValue, -0.28, -0.70000000000000007, -7.5800000000000012E-12, -4.1088E-07, 4.1088E-07
DataValue, -0.3, -0.70000000000000007, -9.17E-12, -7.587E-07, 7.5932E-07
DataValue, -0.32, -0.70000000000000007, -6.7700000000000004E-12, -1.3878E-06, 1.3862000000000002E-06
DataValue, -0.34, -0.70000000000000007, -1.5560000000000002E-11, -2.4972000000000004E-06, 2.4918000000000004E-06
DataValue, -0.36000000000000004, -0.70000000000000007, -1.7110000000000003E-11, -4.4422000000000004E-06, 4.4427000000000007E-06
DataValue, -0.38, -0.70000000000000007, -1.5540000000000002E-11, -7.7208E-06, 7.7173000000000015E-06
DataValue, -0.4, -0.70000000000000007, -3.3490000000000005E-11, -1.3128E-05, 1.3126000000000001E-05
DataValue, -0.42000000000000004, -0.70000000000000007, -3.314E-11, -2.1696E-05, 2.173E-05
DataValue, -0.44, -0.70000000000000007, -3.9240000000000005E-11, -3.488E-05, 3.4942E-05
DataValue, -0.46, -0.70000000000000007, -4.6970000000000007E-11, -5.4362E-05, 5.4352000000000004E-05
DataValue, -0.48000000000000004, -0.70000000000000007, -5.0630000000000004E-11, -8.1944E-05, 8.193E-05
DataValue, -0.5, -0.70000000000000007, -5.7800000000000003E-11, -0.00011934, 0.00011936000000000001
DataValue, -0.52, -0.70000000000000007, -7.281E-11, -0.00016852000000000002, 0.0001685
DataValue, -0.54, -0.70000000000000007, -7.7770000000000006E-11, -0.00023078, 0.00023086000000000002
DataValue, -0.56, -0.70000000000000007, -8.668E-11, -0.00030664, 0.00030694
DataValue, -0.58000000000000007, -0.70000000000000007, -9.8660000000000011E-11, -0.00039696, 0.00039696
DataValue, -0.6, -0.70000000000000007, -1.1829E-10, -0.00050196000000000008, 0.00050148
DataValue, -0.62, -0.70000000000000007, -1.3568000000000002E-10, -0.00062104, 0.00062150000000000009
DataValue, -0.64, -0.70000000000000007, -1.556E-10, -0.00075398, 0.00075418
DataValue, -0.66, -0.70000000000000007, -1.7895E-10, -0.00090012, 0.00090008
DataValue, -0.68, -0.70000000000000007, -2.0118000000000002E-10, -0.0010592000000000002, 0.0010584000000000001
DataValue, -0.70000000000000007, -0.70000000000000007, -2.1967000000000003E-10, -0.001227, 0.001227
DataValue, -0.72000000000000008, -0.70000000000000007, -2.4079E-10, -0.0014076, 0.0014076
DataValue, -0.74, -0.70000000000000007, -2.6035000000000004E-10, -0.001596, 0.001596
DataValue, -0.76, -0.70000000000000007, -2.8092E-10, -0.0017954, 0.0017958
DataValue, -0.78, -0.70000000000000007, -3.0183000000000003E-10, -0.002001, 0.0020016
DataValue, -0.8, -0.70000000000000007, -3.199E-10, -0.0022154, 0.0022156
DataValue, -0.82000000000000006, -0.70000000000000007, -3.5346000000000004E-10, -0.0024362, 0.0024368000000000003
DataValue, -0.84000000000000008, -0.70000000000000007, -3.7354000000000004E-10, -0.0026616, 0.0026626
DataValue, -0.86, -0.70000000000000007, -3.9345E-10, -0.0028956, 0.002895
DataValue, -0.88, -0.70000000000000007, -4.1498000000000005E-10, -0.0031338, 0.0031322
DataValue, -0.9, -0.70000000000000007, -4.3964000000000005E-10, -0.003373, 0.0033728
DataValue, -0.92, -0.70000000000000007, -4.6680000000000008E-10, -0.003617, 0.0036160000000000003
DataValue, -0.94000000000000006, -0.70000000000000007, -4.8958000000000008E-10, -0.0038646, 0.0038644
DataValue, -0.96000000000000008, -0.70000000000000007, -5.2311000000000007E-10, -0.004116, 0.0041166
DataValue, -0.98000000000000009, -0.70000000000000007, -5.6392000000000005E-10, -0.0043668, 0.0043656
DataValue, -1, -0.70000000000000007, -6.1185E-10, -0.0046246, 0.0046258
DataValue, -1.02, -0.70000000000000007, -6.645800000000001E-10, -0.0048798, 0.0048802
DataValue, -1.04, -0.70000000000000007, -7.2707000000000005E-10, -0.005141, 0.0051396
DataValue, -1.06, -0.70000000000000007, -8.0157000000000006E-10, -0.005401, 0.0054
DataValue, -1.08, -0.70000000000000007, -8.8572E-10, -0.0056592000000000005, 0.0056598
DataValue, -1.1, -0.70000000000000007, -9.8487000000000014E-10, -0.0059216, 0.0059208
DataValue, -1.12, -0.70000000000000007, -1.1028500000000002E-09, -0.0061844000000000005, 0.006183
DataValue, -1.1400000000000001, -0.70000000000000007, -1.2442E-09, -0.006433, 0.006437
DataValue, -1.1600000000000001, -0.70000000000000007, -1.4088E-09, -0.006692, 0.0066938
DataValue, -1.1800000000000002, -0.70000000000000007, -1.5751E-09, -0.0069536, 0.0069566
DataValue, -1.2, -0.70000000000000007, -1.8152E-09, -0.007209, 0.0072074
DataValue, -1.22, -0.70000000000000007, -2.1287E-09, -0.0074634, 0.0074616000000000005
DataValue, -1.24, -0.70000000000000007, -2.4992E-09, -0.0077152, 0.0077134000000000005
DataValue, -1.26, -0.70000000000000007, -2.9969E-09, -0.0079646, 0.0079662
DataValue, -1.28, -0.70000000000000007, -3.6581E-09, -0.008209000000000001, 0.008209000000000001
DataValue, -1.3, -0.70000000000000007, -5.5592E-09, -0.008451, 0.0084516
DataValue, -1.32, -0.70000000000000007, -6.9276E-09, -0.0086902, 0.0086906
DataValue, -1.34, -0.70000000000000007, -6.5379E-09, -0.0089274, 0.008925
DataValue, -1.36, -0.70000000000000007, -8.0057E-09, -0.0091568, 0.0091578
DataValue, -1.3800000000000001, -0.70000000000000007, -1.02517E-08, -0.0093824, 0.0093802
DataValue, -1.4000000000000001, -0.70000000000000007, -1.2432799999999999E-08, -0.009604, 0.009604
DataValue, -1.4200000000000002, -0.70000000000000007, -1.5386E-08, -0.009824600000000001, 0.0098266
DataValue, -1.4400000000000002, -0.70000000000000007, -1.9933799999999997E-08, -0.010042, 0.0100392
DataValue, -1.46, -0.70000000000000007, -2.3849199999999998E-08, -0.010250200000000001, 0.0102498
DataValue, -1.48, -0.70000000000000007, -2.9424399999999998E-08, -0.0104558, 0.0104564
DataValue, -1.5, -0.70000000000000007, -3.6289999999999996E-08, -0.0106588, 0.0106616
DataValue, -1.52, -0.70000000000000007, -4.4673199999999997E-08, -0.0108594, 0.010857200000000001
DataValue, -1.54, -0.70000000000000007, -5.3133199999999994E-08, -0.0110506, 0.0110502
DataValue, -1.56, -0.70000000000000007, -7.9328399999999989E-08, -0.0112408, 0.0112418
DataValue, -1.58, -0.70000000000000007, -9.4972999999999986E-08, -0.0114242, 0.011425
DataValue, -1.6, -0.70000000000000007, -1.0912E-07, -0.011592000000000002, 0.011598
DataValue, -1.62, -0.70000000000000007, -1.305E-07, -0.011774000000000002, 0.011774000000000002
DataValue, -1.6400000000000001, -0.70000000000000007, -1.5406E-07, -0.01195, 0.011952
DataValue, -1.6600000000000001, -0.70000000000000007, -1.8074E-07, -0.012118, 0.012118
DataValue, -1.6800000000000002, -0.70000000000000007, -2.0853999999999999E-07, -0.012282000000000001, 0.012282000000000001
DataValue, -1.7000000000000002, -0.70000000000000007, -2.4114E-07, -0.012448, 0.012444000000000002
DataValue, -1.72, -0.70000000000000007, -2.7818E-07, -0.012602, 0.012602
DataValue, -1.74, -0.70000000000000007, -3.211E-07, -0.012758000000000002, 0.012754000000000001
DataValue, -1.76, -0.70000000000000007, -3.6378E-07, -0.012910000000000001, 0.012908000000000001
DataValue, -1.78, -0.70000000000000007, -4.1116E-07, -0.013054000000000001, 0.013052000000000001
DataValue, -1.8, -0.70000000000000007, -4.6758E-07, -0.013192, 0.013192
DataValue, -1.82, -0.70000000000000007, -5.1716E-07, -0.013330000000000002, 0.013326000000000001
DataValue, -1.84, -0.70000000000000007, -5.8248E-07, -0.013466, 0.013462000000000002
