
SetupTitle, ID-VG-FinFET
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Monitor.RangeRating, BY FULL RANGE, BY FULL RANGE, BY FULL RANGE
TestParameter, Measurement.Monitor.RangeRatingCoeff, 50, 50, 50
TestParameter, Measurement.Timing.Hold, 0
TestParameter, Measurement.Timing.Delay, 0
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.XAxis.Data, VG
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 1
TestParameter, Output.Graph.YAxis.Data, IS, IG
TestParameter, Output.Graph.YAxis.Scale, Log, Linear
TestParameter, Output.Graph.YAxis.Bottom, 1E-12, 1E-15
TestParameter, Output.Graph.YAxis.Top, 0.1, 1E-11
TestParameter, Output.Graph.YAxis.Group, Group 1, Group 2
TestParameter, Output.List.Data, VD, ID, IS, IG
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 06/14/2015 12:46:21
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 304
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 8ba3098d-963c-4b95-bc9c-81ca2c085801
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VG
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -2
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, IS, IG
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, Group 1, Group 2
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-13, -1.8E-09
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.1, 1.2E-10
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.54166666666666663
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.54166666666666663
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.54166666666666663
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.54166666666666663
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.54166666666666663
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, VG: [ 500 m, -2 ] V / 101; IG: 10 uA	VD: [ -900 m, -900 m] V / -450 mV; ID: 20 mA	VS: COMMON
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, VD, ID, IS, IG
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A, A, A
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, ID-VG-FinFET
Dimension1, 202, 202, 202, 202, 202
Dimension2, 1, 1, 1, 1, 1
DataName, VG, VD, IG, ID, IS
DataValue, 0.5, -0.9, 1.1526000000000001E-10, -1.5262E-10, 3.9860000000000005E-11
DataValue, 0.47500000000000003, -0.9, 9.3340000000000011E-11, -1.2824000000000001E-10, 3.6320000000000004E-11
DataValue, 0.45, -0.9, 7.904E-11, -1.0790000000000001E-10, 2.6650000000000003E-11
DataValue, 0.42500000000000004, -0.9, 6.5940000000000007E-11, -9.013E-11, 2.396E-11
DataValue, 0.4, -0.9, 5.532E-11, -7.4700000000000011E-11, 1.855E-11
DataValue, 0.375, -0.9, 4.2740000000000006E-11, -6.5610000000000007E-11, 1.936E-11
DataValue, 0.35000000000000003, -0.9, 3.6830000000000004E-11, -5.346E-11, 1.3640000000000001E-11
DataValue, 0.325, -0.9, 3.1960000000000005E-11, -4.5790000000000004E-11, 1.4870000000000003E-11
DataValue, 0.3, -0.9, 2.5660000000000002E-11, -3.886E-11, 1.098E-11
DataValue, 0.275, -0.9, 2.3350000000000002E-11, -3.446E-11, 8.3900000000000012E-12
DataValue, 0.25, -0.9, 1.677E-11, -3.081E-11, 1.1210000000000001E-11
DataValue, 0.225, -0.9, 1.372E-11, -2.449E-11, 7.4700000000000011E-12
DataValue, 0.2, -0.9, 1.509E-11, -2.4E-11, 7.64E-12
DataValue, 0.17500000000000002, -0.9, 1.0830000000000001E-11, -1.959E-11, 5.69E-12
DataValue, 0.15, -0.9, 1.3650000000000001E-11, -1.8270000000000002E-11, 3.6900000000000006E-12
DataValue, 0.125, -0.9, 7.9E-12, -1.6270000000000002E-11, 7.5600000000000009E-12
DataValue, 0.1, -0.9, 7.44E-12, -1.3750000000000001E-11, 2.8300000000000003E-12
DataValue, 0.075, -0.9, 8.16E-12, -1.18E-11, 6.4300000000000007E-12
DataValue, 0.05, -0.9, 6.2700000000000005E-12, -8.62E-12, 2.59E-12
DataValue, 0.025, -0.9, 8.33E-12, -1.005E-11, 3.6200000000000003E-12
DataValue, 0, -0.9, 4.1400000000000005E-12, -7.55E-12, 3.77E-12
DataValue, -0.025, -0.9, 4.18E-12, -7.75E-12, 2.23E-12
DataValue, -0.05, -0.9, 3.5000000000000004E-12, -5.8300000000000008E-12, 5.79E-12
DataValue, -0.075, -0.9, 4.37E-12, -8.02E-12, 7E-13
DataValue, -0.1, -0.9, 3.87E-12, -1.2160000000000002E-11, 7.33E-12
DataValue, -0.125, -0.9, 3.4100000000000002E-12, -1.85E-11, 1.4210000000000002E-11
DataValue, -0.15, -0.9, 4.8000000000000008E-13, -4.2670000000000006E-11, 3.8360000000000004E-11
DataValue, -0.17500000000000002, -0.9, -5E-14, -9.4440000000000012E-11, 1.362E-10
DataValue, -0.2, -0.9, 3.05E-12, -3.0109000000000004E-10, 2.3182E-10
DataValue, -0.225, -0.9, 8.5000000000000011E-13, -5.9144000000000008E-10, 5.8138E-10
DataValue, -0.25, -0.9, 1.005E-11, -1.5109E-09, 1.4724E-09
DataValue, -0.275, -0.9, 3.5700000000000003E-12, -3.7807E-09, 3.7599E-09
DataValue, -0.3, -0.9, 3.85E-12, -9.7724E-09, 9.5404E-09
DataValue, -0.325, -0.9, 2.2660000000000002E-11, -2.3615799999999997E-08, 2.3813799999999996E-08
DataValue, -0.35000000000000003, -0.9, 3.6900000000000006E-12, -5.93E-08, 5.9622999999999991E-08
DataValue, -0.375, -0.9, -6.5000000000000006E-13, -1.5199999999999999E-07, 1.4698E-07
DataValue, -0.4, -0.9, -2.1700000000000002E-12, -3.6426E-07, 3.6846E-07
DataValue, -0.42500000000000004, -0.9, -2.6800000000000003E-12, -8.9236E-07, 9.0852E-07
DataValue, -0.45, -0.9, 4.9500000000000004E-11, -2.1888E-06, 2.1721000000000003E-06
DataValue, -0.47500000000000003, -0.9, -2.37E-12, -5.0735000000000006E-06, 5.0160000000000008E-06
DataValue, -0.5, -0.9, -5.2000000000000005E-12, -1.1209300000000001E-05, 1.1155400000000002E-05
DataValue, -0.525, -0.9, -2.6000000000000002E-12, -2.3526E-05, 2.3378000000000002E-05
DataValue, -0.55, -0.9, -6.46E-12, -4.5438E-05, 4.521E-05
DataValue, -0.57500000000000007, -0.9, -8.14E-12, -8.1202E-05, 8.0754E-05
DataValue, -0.6, -0.9, -6.8200000000000004E-12, -0.00013368, 0.0001336
DataValue, -0.625, -0.9, -9.33E-12, -0.00020654, 0.00020574000000000002
DataValue, -0.65, -0.9, -1.23E-11, -0.00029806, 0.00029472
DataValue, -0.675, -0.9, -1.2860000000000001E-11, -0.0004087, 0.00041048
DataValue, -0.70000000000000007, -0.9, -1.363E-11, -0.00053918, 0.00054070000000000008
DataValue, -0.72500000000000009, -0.9, -1.56E-11, -0.0006824, 0.00068838
DataValue, -0.75, -0.9, -1.775E-11, -0.00085078000000000009, 0.00084984
DataValue, -0.775, -0.9, -2.054E-11, -0.0010270400000000001, 0.00102206
DataValue, -0.8, -0.9, -2.1790000000000003E-11, -0.0012132, 0.001214
DataValue, -0.82500000000000007, -0.9, -2.3860000000000002E-11, -0.0014148000000000001, 0.001411
DataValue, -0.85000000000000009, -0.9, -2.675E-11, -0.0016224, 0.0016200000000000001
DataValue, -0.875, -0.9, -3.0760000000000005E-11, -0.0018396, 0.0018338
DataValue, -0.9, -0.9, -3.398E-11, -0.0020644, 0.0020636
DataValue, -0.925, -0.9, -3.5450000000000004E-11, -0.002293, 0.0022944000000000003
DataValue, -0.95000000000000007, -0.9, -3.791E-11, -0.0025318, 0.0025262
DataValue, -0.97500000000000009, -0.9, -4.159E-11, -0.0027718, 0.0027746
DataValue, -1, -0.9, -4.702E-11, -0.0030168, 0.0030186
DataValue, -1.0250000000000001, -0.9, -5.207E-11, -0.0032694, 0.0032660000000000002
DataValue, -1.05, -0.9, -5.836E-11, -0.0035252, 0.0035214
DataValue, -1.075, -0.9, -6.413E-11, -0.0037776, 0.0037778
DataValue, -1.1, -0.9, -7.0240000000000008E-11, -0.00403, 0.0040374
DataValue, -1.125, -0.9, -7.643E-11, -0.0042956, 0.0042946
DataValue, -1.1500000000000001, -0.9, -8.325000000000001E-11, -0.004562, 0.0045534
DataValue, -1.175, -0.9, -9.209E-11, -0.0048094, 0.0048252
DataValue, -1.2, -0.9, -1.0275000000000001E-10, -0.0050736, 0.0050588000000000004
DataValue, -1.225, -0.9, -1.1249E-10, -0.0053296, 0.0053338000000000005
DataValue, -1.25, -0.9, -1.2252E-10, -0.0055878, 0.0055928
DataValue, -1.2750000000000001, -0.9, -1.3537000000000002E-10, -0.0058526, 0.0058602
DataValue, -1.3, -0.9, -1.4798000000000002E-10, -0.006113, 0.0061182
DataValue, -1.325, -0.9, -1.6381E-10, -0.0063678, 0.0063454
DataValue, -1.35, -0.9, -1.7956000000000002E-10, -0.0066094000000000005, 0.0066126
DataValue, -1.375, -0.9, -1.9817000000000003E-10, -0.0068382, 0.0068614
DataValue, -1.4000000000000001, -0.9, -2.1323000000000002E-10, -0.0071094, 0.007085
DataValue, -1.425, -0.9, -2.3576E-10, -0.0073282, 0.0073476
DataValue, -1.4500000000000002, -0.9, -2.5671000000000004E-10, -0.0075932000000000005, 0.0075838
DataValue, -1.475, -0.9, -2.8878E-10, -0.0078324, 0.0078398000000000009
DataValue, -1.5, -0.9, -3.1755E-10, -0.0080604, 0.0080548
DataValue, -1.5250000000000001, -0.9, -3.4437E-10, -0.0082862, 0.0082724000000000009
DataValue, -1.55, -0.9, -3.8255000000000004E-10, -0.0084596, 0.0084964
DataValue, -1.5750000000000002, -0.9, -4.0931E-10, -0.0087102, 0.0086888
DataValue, -1.6, -0.9, -4.5307E-10, -0.0089164, 0.0089288
DataValue, -1.625, -0.9, -4.9493000000000007E-10, -0.0091034, 0.0091058
DataValue, -1.6500000000000001, -0.9, -5.2994E-10, -0.009302, 0.0092912
DataValue, -1.675, -0.9, -5.9104000000000006E-10, -0.0094834, 0.0095198
DataValue, -1.7000000000000002, -0.9, -6.3547000000000008E-10, -0.0096892, 0.0096716
DataValue, -1.725, -0.9, -6.9736000000000006E-10, -0.0098422, 0.0098894
DataValue, -1.75, -0.9, -7.5068E-10, -0.0100292, 0.0100016
DataValue, -1.7750000000000001, -0.9, -8.131E-10, -0.0102224, 0.01019
DataValue, -1.8, -0.9, -8.8747E-10, -0.0103482, 0.0103848
DataValue, -1.8250000000000002, -0.9, -9.7357E-10, -0.010565, 0.0105266
DataValue, -1.85, -0.9, -1.06286E-09, -0.0106748, 0.010719
DataValue, -1.875, -0.9, -1.1558E-09, -0.0108432, 0.0108356
DataValue, -1.9000000000000001, -0.9, -1.2453E-09, -0.010996, 0.0109826
DataValue, -1.925, -0.9, -1.3554E-09, -0.0111152, 0.0111678
DataValue, -1.9500000000000002, -0.9, -1.4626E-09, -0.0112662, 0.011270200000000001
DataValue, -1.975, -0.9, -1.5746E-09, -0.0113872, 0.011398
DataValue, -2, -0.9, -1.7097E-09, -0.011512000000000001, 0.01153
DataValue, -2, -0.9, -1.6933E-09, -0.011544, 0.011516
DataValue, -1.975, -0.9, -1.5693E-09, -0.011372, 0.011402
DataValue, -1.9500000000000002, -0.9, -1.4817E-09, -0.011252000000000002, 0.011266000000000002
DataValue, -1.925, -0.9, -1.3588E-09, -0.011156000000000001, 0.011120000000000001
DataValue, -1.9000000000000001, -0.9, -1.2562E-09, -0.010954, 0.011004000000000002
DataValue, -1.875, -0.9, -1.1571E-09, -0.010838, 0.010848000000000002
DataValue, -1.85, -0.9, -1.0632E-09, -0.010694, 0.010660000000000001
DataValue, -1.8250000000000002, -0.9, -9.6856E-10, -0.010498, 0.010526
DataValue, -1.8, -0.9, -8.9372000000000009E-10, -0.010372000000000001, 0.010332000000000001
DataValue, -1.7750000000000001, -0.9, -8.3355000000000008E-10, -0.010182, 0.010214
DataValue, -1.75, -0.9, -7.4985000000000005E-10, -0.01003, 0.0100298
DataValue, -1.725, -0.9, -6.963400000000001E-10, -0.0098156, 0.0098332
DataValue, -1.7000000000000002, -0.9, -6.3709E-10, -0.0096544, 0.0096208
DataValue, -1.675, -0.9, -5.91E-10, -0.009436, 0.0094718
DataValue, -1.6500000000000001, -0.9, -5.3685000000000006E-10, -0.0092852, 0.009255600000000001
DataValue, -1.625, -0.9, -4.959E-10, -0.0090504, 0.0090738
DataValue, -1.6, -0.9, -4.5167000000000005E-10, -0.0088924, 0.0088484
DataValue, -1.5750000000000002, -0.9, -4.1640000000000003E-10, -0.0086548, 0.0086682000000000009
DataValue, -1.55, -0.9, -3.7532000000000005E-10, -0.0084364, 0.0084338
DataValue, -1.5250000000000001, -0.9, -3.4858000000000005E-10, -0.0082014, 0.0082284
DataValue, -1.5, -0.9, -3.1455E-10, -0.008011, 0.007982
DataValue, -1.475, -0.9, -2.8835000000000004E-10, -0.0077516, 0.007777
DataValue, -1.4500000000000002, -0.9, -2.6179000000000003E-10, -0.0075386, 0.0075158
DataValue, -1.425, -0.9, -2.3755E-10, -0.0072966, 0.0072952
DataValue, -1.4000000000000001, -0.9, -2.1783E-10, -0.0070562, 0.007044
DataValue, -1.375, -0.9, -1.9896E-10, -0.0068018, 0.0067872
DataValue, -1.35, -0.9, -1.8175000000000002E-10, -0.0065502, 0.0065618000000000004
DataValue, -1.325, -0.9, -1.6646E-10, -0.0063186, 0.0062996
DataValue, -1.3, -0.9, -1.5314E-10, -0.006044, 0.0060620000000000005
DataValue, -1.2750000000000001, -0.9, -1.3822000000000002E-10, -0.0057994, 0.005792
DataValue, -1.25, -0.9, -1.2437E-10, -0.0055456, 0.0055392
DataValue, -1.225, -0.9, -1.1517000000000001E-10, -0.0052632, 0.0052816
DataValue, -1.2, -0.9, -1.0508000000000001E-10, -0.0050202, 0.0050138
DataValue, -1.175, -0.9, -9.5000000000000008E-11, -0.0047542, 0.004763
DataValue, -1.1500000000000001, -0.9, -8.483E-11, -0.0045032, 0.0044952
