
SetupTitle, ID-VG-FinFET
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Monitor.RangeRating, BY FULL RANGE, BY FULL RANGE, BY FULL RANGE
TestParameter, Measurement.Monitor.RangeRatingCoeff, 50, 50, 50
TestParameter, Measurement.Timing.Hold, 0
TestParameter, Measurement.Timing.Delay, 0
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.XAxis.Data, VG
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 1
TestParameter, Output.Graph.YAxis.Data, IS, IG
TestParameter, Output.Graph.YAxis.Scale, Log, Linear
TestParameter, Output.Graph.YAxis.Bottom, 1E-12, 1E-15
TestParameter, Output.Graph.YAxis.Top, 0.1, 1E-11
TestParameter, Output.Graph.YAxis.Group, Group 1, Group 2
TestParameter, Output.List.Data, VD, ID, IS, IG
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 06/14/2015 12:47:26
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 306
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, e57a2363-7b49-4408-8d47-92273d2b846a
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VG
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -2
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, IS, IG
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, Group 1, Group 2
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-14, -5.2E-09
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.01, 5.1E-12
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.625
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.625
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.625
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.625
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.625
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, VG: [ 500 m, -2 ] V / 101; IG: 10 uA	VD: [ -200 m, -200 m] V / -450 mV; ID: 20 mA	VS: COMMON
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, VD, ID, IS, IG
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A, A, A
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, ID-VG-FinFET
Dimension1, 202, 202, 202, 202, 202
Dimension2, 1, 1, 1, 1, 1
DataName, VG, VD, IG, ID, IS
DataValue, 0.5, -0.2, 5.1000000000000005E-12, -2.8600000000000003E-12, -4.3000000000000004E-13
DataValue, 0.47500000000000003, -0.2, 2.29E-12, -1.2000000000000001E-12, 3.1700000000000004E-12
DataValue, 0.45, -0.2, 2.46E-12, -1.5200000000000002E-12, -2.8100000000000003E-12
DataValue, 0.42500000000000004, -0.2, 2.6000000000000002E-12, -2.34E-12, 1.83E-12
DataValue, 0.4, -0.2, 2.46E-12, -1.7000000000000002E-12, 1.6000000000000003E-13
DataValue, 0.375, -0.2, -3.4E-13, -3.7800000000000005E-12, -1E-13
DataValue, 0.35000000000000003, -0.2, 6.6E-13, 9.1000000000000016E-13, -2.72E-12
DataValue, 0.325, -0.2, 5.2E-13, 1.9000000000000002E-13, 4.1500000000000007E-12
DataValue, 0.3, -0.2, 1.0100000000000001E-12, 3.5E-13, -2.3500000000000003E-12
DataValue, 0.275, -0.2, 3.1E-12, -1.8200000000000003E-12, 1.0600000000000001E-12
DataValue, 0.25, -0.2, 7E-13, -1.59E-12, 1.1900000000000002E-12
DataValue, 0.225, -0.2, -1.23E-12, -1.4200000000000002E-12, -2.7E-13
DataValue, 0.2, -0.2, -5.3000000000000006E-13, 3.0000000000000005E-14, 4.5900000000000004E-12
DataValue, 0.17500000000000002, -0.2, 1.14E-12, 2.9000000000000003E-13, -2.8300000000000003E-12
DataValue, 0.15, -0.2, 6.400000000000001E-13, -8.5000000000000011E-13, 2.8600000000000003E-12
DataValue, 0.125, -0.2, -1E-13, -1.6800000000000001E-12, 1.59E-12
DataValue, 0.1, -0.2, -1.86E-12, -9.5E-13, 4.0000000000000006E-14
DataValue, 0.075, -0.2, -1.04E-12, 8.7E-13, 3.75E-12
DataValue, 0.05, -0.2, 1.1500000000000002E-12, -4.3000000000000004E-13, -2.7300000000000003E-12
DataValue, 0.025, -0.2, 1.3300000000000002E-12, -9.9E-13, 1.1100000000000001E-12
DataValue, 0, -0.2, 2.2000000000000002E-13, -1.59E-12, -3.0000000000000003E-13
DataValue, -0.025, -0.2, -1.78E-12, -1.8400000000000002E-12, 7.8000000000000011E-13
DataValue, -0.05, -0.2, -2.7300000000000003E-12, 3.8000000000000005E-13, 3.51E-12
DataValue, -0.075, -0.2, 1.2500000000000001E-12, -3.23E-12, -5.3000000000000006E-13
DataValue, -0.1, -0.2, -4.7E-13, -3.86E-12, 1.7700000000000001E-12
DataValue, -0.125, -0.2, 1.6800000000000001E-12, -1.117E-11, 6.9800000000000006E-12
DataValue, -0.15, -0.2, -2.19E-12, -2.6700000000000002E-11, 2.591E-11
DataValue, -0.17500000000000002, -0.2, -3.2E-12, -6.083E-11, 1.0829000000000001E-10
DataValue, -0.2, -0.2, 1.22E-12, -2.2264000000000002E-10, 1.6066000000000002E-10
DataValue, -0.225, -0.2, -1.9700000000000003E-12, -4.0147E-10, 3.929E-10
DataValue, -0.25, -0.2, -7.0400000000000007E-12, -1.0098E-09, 1.0172E-09
DataValue, -0.275, -0.2, -2.34E-12, -2.5598E-09, 2.5981E-09
DataValue, -0.3, -0.2, 2.7600000000000004E-12, -6.4814E-09, 6.3469E-09
DataValue, -0.325, -0.2, 3.5E-13, -1.62254E-08, 1.6134799999999998E-08
DataValue, -0.35000000000000003, -0.2, -2.79E-12, -4.0780999999999993E-08, 4.28208E-08
DataValue, -0.375, -0.2, -2.41E-12, -1.0296E-07, 1.0094E-07
DataValue, -0.4, -0.2, -1.6700000000000002E-12, -2.51E-07, 2.5048E-07
DataValue, -0.42500000000000004, -0.2, -9.2000000000000012E-13, -6.167E-07, 6.1524E-07
DataValue, -0.45, -0.2, 3.2600000000000002E-12, -1.5211000000000001E-06, 1.4891E-06
DataValue, -0.47500000000000003, -0.2, -7.5E-13, -3.5147000000000004E-06, 3.5324000000000003E-06
DataValue, -0.5, -0.2, -4.68E-12, -8.141E-06, 7.9930000000000012E-06
DataValue, -0.525, -0.2, -3.7300000000000005E-12, -1.7354E-05, 1.7544E-05
DataValue, -0.55, -0.2, -5.5E-12, -3.3664E-05, 3.3792000000000004E-05
DataValue, -0.57500000000000007, -0.2, -8.34E-12, -6.226E-05, 6.1442E-05
DataValue, -0.6, -0.2, -1.0940000000000001E-11, -0.000103478, 0.000103762
DataValue, -0.625, -0.2, -1.3150000000000001E-11, -0.00016202, 0.00016206
DataValue, -0.65, -0.2, -1.622E-11, -0.00023622, 0.00023520000000000003
DataValue, -0.675, -0.2, -1.987E-11, -0.00032652, 0.00032528
DataValue, -0.70000000000000007, -0.2, -2.46E-11, -0.00042782000000000003, 0.00042712
DataValue, -0.72500000000000009, -0.2, -2.813E-11, -0.00054114000000000007, 0.00054280000000000007
DataValue, -0.75, -0.2, -3.2580000000000005E-11, -0.00066448000000000006, 0.00066442000000000009
DataValue, -0.775, -0.2, -3.6870000000000004E-11, -0.00078974, 0.00079368000000000006
DataValue, -0.8, -0.2, -3.9560000000000003E-11, -0.00092088, 0.00091978
DataValue, -0.82500000000000007, -0.2, -4.3420000000000004E-11, -0.00104848, 0.0010493400000000002
DataValue, -0.85000000000000009, -0.2, -4.9940000000000004E-11, -0.0011756, 0.0011754
DataValue, -0.875, -0.2, -5.5410000000000006E-11, -0.0012968, 0.0013004
DataValue, -0.9, -0.2, -6.143E-11, -0.0014172, 0.001418
DataValue, -0.925, -0.2, -6.8170000000000009E-11, -0.0015316, 0.0015286
DataValue, -0.95000000000000007, -0.2, -7.870000000000001E-11, -0.001635, 0.0016392
DataValue, -0.97500000000000009, -0.2, -8.71E-11, -0.0017436, 0.0017360000000000001
DataValue, -1, -0.2, -9.763E-11, -0.0018382000000000001, 0.001841
DataValue, -1.0250000000000001, -0.2, -1.0797E-10, -0.0019306, 0.001929
DataValue, -1.05, -0.2, -1.1988E-10, -0.002015, 0.0020178
DataValue, -1.075, -0.2, -1.3504E-10, -0.002097, 0.0020978
DataValue, -1.1, -0.2, -1.5190000000000001E-10, -0.0021806, 0.002174
DataValue, -1.125, -0.2, -1.7316000000000003E-10, -0.0022476, 0.0022532
DataValue, -1.1500000000000001, -0.2, -1.9319E-10, -0.0023176, 0.0023154
DataValue, -1.175, -0.2, -2.1867E-10, -0.0023842, 0.0023874
DataValue, -1.2, -0.2, -2.4176E-10, -0.0024434, 0.0024422
DataValue, -1.225, -0.2, -2.7322E-10, -0.0025044, 0.002504
DataValue, -1.25, -0.2, -3.0845E-10, -0.0025582, 0.0025602
DataValue, -1.2750000000000001, -0.2, -3.4542000000000003E-10, -0.002611, 0.0026062
DataValue, -1.3, -0.2, -3.9142000000000003E-10, -0.0026564, 0.002661
DataValue, -1.325, -0.2, -4.3267E-10, -0.0027078000000000002, 0.0027042
DataValue, -1.35, -0.2, -4.8896E-10, -0.0027502, 0.002756
DataValue, -1.375, -0.2, -5.4029E-10, -0.0027944000000000003, 0.0027914
DataValue, -1.4000000000000001, -0.2, -6.0399E-10, -0.0028326000000000002, 0.0028346
DataValue, -1.425, -0.2, -6.7188000000000006E-10, -0.0028718, 0.002871
DataValue, -1.4500000000000002, -0.2, -7.4772000000000008E-10, -0.0029098, 0.0029062000000000003
DataValue, -1.475, -0.2, -8.304300000000001E-10, -0.002939, 0.0029412
DataValue, -1.5, -0.2, -9.2206000000000012E-10, -0.0029792, 0.0029746
DataValue, -1.5250000000000001, -0.2, -1.02323E-09, -0.0030058, 0.0030146
DataValue, -1.55, -0.2, -1.11479E-09, -0.0030382, 0.0030340000000000002
DataValue, -1.5750000000000002, -0.2, -1.2335E-09, -0.0030628, 0.0030668
DataValue, -1.6, -0.2, -1.3503E-09, -0.0030944, 0.0030884000000000003
DataValue, -1.625, -0.2, -1.4776E-09, -0.0031148, 0.0031178
DataValue, -1.6500000000000001, -0.2, -1.637E-09, -0.0031436, 0.0031482
DataValue, -1.675, -0.2, -1.7772E-09, -0.0031724, 0.0031682
DataValue, -1.7000000000000002, -0.2, -1.9526E-09, -0.0031968, 0.0031976
DataValue, -1.725, -0.2, -2.0913E-09, -0.0032164, 0.0032126
DataValue, -1.75, -0.2, -2.3125E-09, -0.0032362000000000003, 0.0032426
DataValue, -1.7750000000000001, -0.2, -2.4816E-09, -0.0032628, 0.0032566
DataValue, -1.8, -0.2, -2.7466E-09, -0.0032818, 0.0032856
DataValue, -1.8250000000000002, -0.2, -2.9718E-09, -0.0033024, 0.0033024
DataValue, -1.85, -0.2, -3.2732E-09, -0.0033242000000000002, 0.0033272
DataValue, -1.875, -0.2, -3.5147E-09, -0.0033438, 0.003345
DataValue, -1.9000000000000001, -0.2, -3.8047E-09, -0.0033610000000000003, 0.0033612
DataValue, -1.925, -0.2, -4.0786E-09, -0.0033766, 0.00338
DataValue, -1.9500000000000002, -0.2, -4.3952E-09, -0.0034008000000000003, 0.0033968
DataValue, -1.975, -0.2, -4.763E-09, -0.0034134, 0.0034142
DataValue, -2, -0.2, -5.1484E-09, -0.0034304, 0.0034330000000000003
DataValue, -2, -0.2, -5.1347E-09, -0.0034336, 0.0034306000000000002
DataValue, -1.975, -0.2, -4.8197E-09, -0.0034136, 0.0034138000000000003
DataValue, -1.9500000000000002, -0.2, -4.3845E-09, -0.0033898, 0.0033906
DataValue, -1.925, -0.2, -4.053E-09, -0.0033766, 0.0033722
DataValue, -1.9000000000000001, -0.2, -3.7838E-09, -0.0033514, 0.0033558
DataValue, -1.875, -0.2, -3.4645E-09, -0.0033376, 0.0033332
DataValue, -1.85, -0.2, -3.2077E-09, -0.0033132, 0.0033178
DataValue, -1.8250000000000002, -0.2, -2.9361E-09, -0.0032936000000000003, 0.0032884
DataValue, -1.8, -0.2, -2.7314E-09, -0.0032738, 0.003275
DataValue, -1.7750000000000001, -0.2, -2.5208E-09, -0.0032504, 0.0032512
DataValue, -1.75, -0.2, -2.299E-09, -0.003233, 0.0032318
DataValue, -1.725, -0.2, -2.11E-09, -0.0032026, 0.003209
DataValue, -1.7000000000000002, -0.2, -1.9465E-09, -0.0031858, 0.0031816
DataValue, -1.675, -0.2, -1.7867E-09, -0.0031564, 0.003158
DataValue, -1.6500000000000001, -0.2, -1.611E-09, -0.0031324, 0.003126
DataValue, -1.625, -0.2, -1.4783E-09, -0.0031014000000000003, 0.0031066
DataValue, -1.6, -0.2, -1.3483E-09, -0.0030754000000000003, 0.0030746000000000002
DataValue, -1.5750000000000002, -0.2, -1.2173E-09, -0.0030492, 0.0030452
DataValue, -1.55, -0.2, -1.1019E-09, -0.003013, 0.0030178
DataValue, -1.5250000000000001, -0.2, -9.994E-10, -0.0029850000000000002, 0.0029802
DataValue, -1.5, -0.2, -9.0231000000000006E-10, -0.00295, 0.0029484
DataValue, -1.475, -0.2, -8.1510000000000011E-10, -0.0029206, 0.0029182
DataValue, -1.4500000000000002, -0.2, -7.376E-10, -0.0028788, 0.0028862000000000002
DataValue, -1.425, -0.2, -6.6633E-10, -0.0028512, 0.0028436
DataValue, -1.4000000000000001, -0.2, -6.0173E-10, -0.0028048, 0.0028142
DataValue, -1.375, -0.2, -5.3375E-10, -0.0027696, 0.0027626
DataValue, -1.35, -0.2, -4.8561E-10, -0.0027246, 0.0027308000000000002
DataValue, -1.325, -0.2, -4.3191E-10, -0.0026852, 0.0026758
DataValue, -1.3, -0.2, -3.8714E-10, -0.0026276, 0.0026334
DataValue, -1.2750000000000001, -0.2, -3.4553000000000005E-10, -0.0025796, 0.002579
DataValue, -1.25, -0.2, -3.1068E-10, -0.0025302000000000002, 0.0025306
DataValue, -1.225, -0.2, -2.7693000000000005E-10, -0.0024674000000000002, 0.0024766000000000002
DataValue, -1.2, -0.2, -2.442E-10, -0.0024162, 0.0024106
DataValue, -1.175, -0.2, -2.2011000000000003E-10, -0.0023532, 0.0023548
DataValue, -1.1500000000000001, -0.2, -1.9793E-10, -0.0022886, 0.0022874
DataValue, -1.125, -0.2, -1.7387000000000002E-10, -0.002218, 0.0022170000000000002
