
SetupTitle, ID-VG-FinFET
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Monitor.RangeRating, BY FULL RANGE, BY FULL RANGE, BY FULL RANGE
TestParameter, Measurement.Monitor.RangeRatingCoeff, 50, 50, 50
TestParameter, Measurement.Timing.Hold, 0
TestParameter, Measurement.Timing.Delay, 0
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.XAxis.Data, VG
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 1
TestParameter, Output.Graph.YAxis.Data, IS, IG
TestParameter, Output.Graph.YAxis.Scale, Log, Linear
TestParameter, Output.Graph.YAxis.Bottom, 1E-12, 1E-15
TestParameter, Output.Graph.YAxis.Top, 0.1, 1E-11
TestParameter, Output.Graph.YAxis.Group, Group 1, Group 2
TestParameter, Output.List.Data, VD, ID, IS, IG
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 06/14/2015 12:46:50
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 305
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 969a3419-3f4b-4a6d-bc0a-1fdc28862292
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VG
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -2
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, IS, IG
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, Group 1, Group 2
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-14, -4.3E-09
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.01, 1.2E-11
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.625
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.625
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.625
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.625
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.625
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, VG: [ 500 m, -2 ] V / 101; IG: 10 uA	VD: [ -300 m, -300 m] V / -450 mV; ID: 20 mA	VS: COMMON
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, VD, ID, IS, IG
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A, A, A
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, ID-VG-FinFET
Dimension1, 202, 202, 202, 202, 202
Dimension2, 1, 1, 1, 1, 1
DataName, VG, VD, IG, ID, IS
DataValue, 0.5, -0.3, 5.4000000000000004E-12, -5.3000000000000004E-12, 2.6000000000000002E-12
DataValue, 0.47500000000000003, -0.3, 3.43E-12, -4.07E-12, -5.8000000000000005E-13
DataValue, 0.45, -0.3, 1.7100000000000002E-12, -3.7400000000000006E-12, 9.9E-13
DataValue, 0.42500000000000004, -0.3, 8.1000000000000008E-13, -2.5500000000000002E-12, -1E-12
DataValue, 0.4, -0.3, 3.2600000000000002E-12, -4.51E-12, 4.9E-13
DataValue, 0.375, -0.3, 2.9600000000000003E-12, -9.4E-13, -2.69E-12
DataValue, 0.35000000000000003, -0.3, 2.1200000000000003E-12, -2.67E-12, -7E-14
DataValue, 0.325, -0.3, 3.05E-12, -3.9800000000000004E-12, -3.02E-12
DataValue, 0.3, -0.3, -7.6000000000000009E-13, -2.49E-12, 1.55E-12
DataValue, 0.275, -0.3, -5E-13, -7.2000000000000006E-13, -1.7500000000000002E-12
DataValue, 0.25, -0.3, 2.39E-12, -2.24E-12, -8.6000000000000007E-13
DataValue, 0.225, -0.3, -6.5000000000000006E-13, 3.0000000000000005E-14, -9.4E-13
DataValue, 0.2, -0.3, 4.0900000000000005E-12, -3.4200000000000004E-12, -1.46E-12
DataValue, 0.17500000000000002, -0.3, -6.7000000000000007E-13, -1.09E-12, 3.0100000000000003E-12
DataValue, 0.15, -0.3, 9.0000000000000008E-14, 0, -1.8100000000000002E-12
DataValue, 0.125, -0.3, 9.000000000000001E-13, -2.26E-12, 3.1400000000000004E-12
DataValue, 0.1, -0.3, 2.0000000000000003E-14, 9.6000000000000015E-13, -1.3500000000000001E-12
DataValue, 0.075, -0.3, 3.1200000000000004E-12, -2.8800000000000002E-12, 1.9400000000000002E-12
DataValue, 0.05, -0.3, -5.7E-13, -8.2E-13, 1.1000000000000002E-12
DataValue, 0.025, -0.3, -4.6000000000000006E-13, 2.0000000000000003E-14, 1.32E-12
DataValue, 0, -0.3, -7.2000000000000006E-13, -1.2900000000000002E-12, 3.66E-12
DataValue, -0.025, -0.3, 9.1000000000000016E-13, 1.2000000000000001E-12, -2.11E-12
DataValue, -0.05, -0.3, 6.6E-13, -2.42E-12, 2.0500000000000004E-12
DataValue, -0.075, -0.3, 5.9E-13, -3.18E-12, 1.8000000000000002E-13
DataValue, -0.1, -0.3, -2.1000000000000003E-12, -5.1000000000000005E-12, 5.53E-12
DataValue, -0.125, -0.3, -2.0500000000000004E-12, -1.076E-11, 1.8050000000000002E-11
DataValue, -0.15, -0.3, 1.1000000000000002E-12, -4.225E-11, 2.5170000000000002E-11
DataValue, -0.17500000000000002, -0.3, -1.9E-12, -7.3960000000000009E-11, 6.485E-11
DataValue, -0.2, -0.3, 2.7300000000000003E-12, -1.7510000000000002E-10, 1.6931E-10
DataValue, -0.225, -0.3, -1.78E-12, -4.3248000000000004E-10, 4.2698E-10
DataValue, -0.25, -0.3, -7.4E-12, -1.1224E-09, 1.3051999999999998E-09
DataValue, -0.275, -0.3, 4.3000000000000004E-13, -3.312E-09, 2.7381E-09
DataValue, -0.3, -0.3, -2.3200000000000002E-12, -6.9494E-09, 6.933E-09
DataValue, -0.325, -0.3, 7.8600000000000008E-12, -1.8954599999999998E-08, 1.75606E-08
DataValue, -0.35000000000000003, -0.3, -2.72E-12, -4.6245999999999996E-08, 4.3785399999999993E-08
DataValue, -0.375, -0.3, 8.8000000000000009E-13, -1.0942E-07, 1.125E-07
DataValue, -0.4, -0.3, -1.45E-12, -2.7226E-07, 2.7124E-07
DataValue, -0.42500000000000004, -0.3, -2.9300000000000002E-12, -6.9056E-07, 6.6775999999999994E-07
DataValue, -0.45, -0.3, 1.1520000000000001E-11, -1.6712000000000002E-06, 1.6346000000000002E-06
DataValue, -0.47500000000000003, -0.3, -3.8E-12, -3.8118000000000005E-06, 3.8662E-06
DataValue, -0.5, -0.3, -4.3400000000000005E-12, -8.7745E-06, 8.7132000000000016E-06
DataValue, -0.525, -0.3, -5.95E-12, -1.8402E-05, 1.8682000000000002E-05
DataValue, -0.55, -0.3, -5.9300000000000008E-12, -3.6432E-05, 3.6672000000000004E-05
DataValue, -0.57500000000000007, -0.3, -6.3200000000000005E-12, -6.6758E-05, 6.6722E-05
DataValue, -0.6, -0.3, -8.83E-12, -0.000112118, 0.00011147
DataValue, -0.625, -0.3, -1.167E-11, -0.0001751, 0.00017486000000000002
DataValue, -0.65, -0.3, -1.269E-11, -0.00025434000000000003, 0.00025448
DataValue, -0.675, -0.3, -1.541E-11, -0.00035402000000000003, 0.00035392
DataValue, -0.70000000000000007, -0.3, -1.8290000000000002E-11, -0.00046842000000000005, 0.00046798000000000006
DataValue, -0.72500000000000009, -0.3, -2.236E-11, -0.00059622000000000006, 0.00059588
DataValue, -0.75, -0.3, -2.7180000000000003E-11, -0.00073742, 0.0007381200000000001
DataValue, -0.775, -0.3, -2.908E-11, -0.00088924, 0.0008834
DataValue, -0.8, -0.3, -3.275E-11, -0.00104626, 0.00105126
DataValue, -0.82500000000000007, -0.3, -3.759E-11, -0.0012128, 0.0012132
DataValue, -0.85000000000000009, -0.3, -4.17E-11, -0.0013804, 0.0013786
DataValue, -0.875, -0.3, -4.509E-11, -0.0015554, 0.0015538
DataValue, -0.9, -0.3, -4.9210000000000004E-11, -0.0017238, 0.0017284
DataValue, -0.925, -0.3, -5.5150000000000005E-11, -0.0018906, 0.0018936
DataValue, -0.95000000000000007, -0.3, -6.101E-11, -0.0020618, 0.002056
DataValue, -0.97500000000000009, -0.3, -6.836000000000001E-11, -0.0022118, 0.0022140000000000003
DataValue, -1, -0.3, -7.604E-11, -0.0023728, 0.0023674
DataValue, -1.0250000000000001, -0.3, -8.663E-11, -0.0025144, 0.0025182
DataValue, -1.05, -0.3, -9.49E-11, -0.0026564, 0.002656
DataValue, -1.075, -0.3, -1.0445000000000001E-10, -0.0027928000000000002, 0.0027934
DataValue, -1.1, -0.3, -1.1887E-10, -0.0029156, 0.0029202
DataValue, -1.125, -0.3, -1.3337E-10, -0.0030478000000000002, 0.0030394000000000003
DataValue, -1.1500000000000001, -0.3, -1.5241000000000002E-10, -0.0031508, 0.0031552
DataValue, -1.175, -0.3, -1.7023000000000002E-10, -0.0032636, 0.0032588
DataValue, -1.2, -0.3, -1.9256E-10, -0.0033722, 0.0033682
DataValue, -1.225, -0.3, -2.1621000000000002E-10, -0.0034592, 0.00347
DataValue, -1.25, -0.3, -2.3725000000000003E-10, -0.0035622, 0.0035536
DataValue, -1.2750000000000001, -0.3, -2.6864E-10, -0.0036408, 0.0036488000000000002
DataValue, -1.3, -0.3, -3.0067E-10, -0.0037252, 0.0037192
DataValue, -1.325, -0.3, -3.3917000000000003E-10, -0.0038038, 0.0038156
DataValue, -1.35, -0.3, -3.7599E-10, -0.0038868, 0.0038762000000000002
DataValue, -1.375, -0.3, -4.2377000000000003E-10, -0.0039494000000000005, 0.0039524
DataValue, -1.4000000000000001, -0.3, -4.7056000000000008E-10, -0.0040296, 0.0040182
DataValue, -1.425, -0.3, -5.3117E-10, -0.0040838, 0.004093
DataValue, -1.4500000000000002, -0.3, -5.846200000000001E-10, -0.0041458, 0.0041418
DataValue, -1.475, -0.3, -6.3956E-10, -0.0042028000000000005, 0.0042052
DataValue, -1.5, -0.3, -7.2009E-10, -0.0042584, 0.004264
DataValue, -1.5250000000000001, -0.3, -7.9780000000000008E-10, -0.0043186, 0.004318
DataValue, -1.55, -0.3, -8.8349000000000012E-10, -0.0043712, 0.00437
DataValue, -1.5750000000000002, -0.3, -9.8113000000000011E-10, -0.0044126, 0.004425
DataValue, -1.6, -0.3, -1.08367E-09, -0.004469, 0.0044604
DataValue, -1.625, -0.3, -1.1827E-09, -0.0045132, 0.0045044
DataValue, -1.6500000000000001, -0.3, -1.3168E-09, -0.0045496, 0.0045606
DataValue, -1.675, -0.3, -1.4361E-09, -0.0045982, 0.004588
DataValue, -1.7000000000000002, -0.3, -1.5582E-09, -0.0046286, 0.0046346
DataValue, -1.725, -0.3, -1.7259E-09, -0.0046706000000000004, 0.004675
DataValue, -1.75, -0.3, -1.8733E-09, -0.0047102, 0.0047042
DataValue, -1.7750000000000001, -0.3, -2.0524E-09, -0.0047388000000000005, 0.0047466
DataValue, -1.8, -0.3, -2.2249E-09, -0.0047854, 0.0047738
DataValue, -1.8250000000000002, -0.3, -2.4352E-09, -0.0048088, 0.004811
DataValue, -1.85, -0.3, -2.6476E-09, -0.0048452, 0.0048412
DataValue, -1.875, -0.3, -2.8675E-09, -0.0048784, 0.0048744
DataValue, -1.9000000000000001, -0.3, -3.1171E-09, -0.004902, 0.0049046
DataValue, -1.925, -0.3, -3.3731E-09, -0.0049384, 0.0049342
DataValue, -1.9500000000000002, -0.3, -3.6609E-09, -0.0049602, 0.0049678000000000005
DataValue, -1.975, -0.3, -3.9453E-09, -0.004992, 0.0049888
DataValue, -2, -0.3, -4.2675E-09, -0.0050116, 0.005014
DataValue, -2, -0.3, -4.2398E-09, -0.0050098, 0.0050122000000000005
DataValue, -1.975, -0.3, -3.937E-09, -0.0049884000000000005, 0.0049876
DataValue, -1.9500000000000002, -0.3, -3.6578E-09, -0.0049554, 0.0049578
DataValue, -1.925, -0.3, -3.3594E-09, -0.0049298, 0.0049224
DataValue, -1.9000000000000001, -0.3, -3.1075E-09, -0.0048904000000000005, 0.0048946
DataValue, -1.875, -0.3, -2.8365E-09, -0.0048632, 0.0048548
DataValue, -1.85, -0.3, -2.6281E-09, -0.0048242, 0.0048302
DataValue, -1.8250000000000002, -0.3, -2.4252E-09, -0.0047922, 0.004791
DataValue, -1.8, -0.3, -2.2293E-09, -0.0047638, 0.0047572000000000005
DataValue, -1.7750000000000001, -0.3, -2.0465E-09, -0.0047228, 0.004729
DataValue, -1.75, -0.3, -1.8534E-09, -0.0046890000000000005, 0.0046812
DataValue, -1.725, -0.3, -1.7249E-09, -0.0046484000000000004, 0.0046554000000000005
DataValue, -1.7000000000000002, -0.3, -1.5682E-09, -0.0046096, 0.0046014
DataValue, -1.675, -0.3, -1.4394E-09, -0.0045694, 0.004572
DataValue, -1.6500000000000001, -0.3, -1.3081E-09, -0.004522, 0.0045278
DataValue, -1.625, -0.3, -1.1976E-09, -0.0044862, 0.0044812
DataValue, -1.6, -0.3, -1.0899E-09, -0.0044316, 0.0044448000000000005
DataValue, -1.5750000000000002, -0.3, -9.8044E-10, -0.0043938, 0.004388
DataValue, -1.55, -0.3, -8.947E-10, -0.0043322000000000005, 0.004342
DataValue, -1.5250000000000001, -0.3, -7.9517000000000006E-10, -0.0042898, 0.0042878000000000005
DataValue, -1.5, -0.3, -7.3200000000000006E-10, -0.0042346, 0.0042444
DataValue, -1.475, -0.3, -6.5357E-10, -0.0041778, 0.0041782
DataValue, -1.4500000000000002, -0.3, -5.9148E-10, -0.0041204, 0.0041136
DataValue, -1.425, -0.3, -5.3345000000000006E-10, -0.0040472, 0.0040518
DataValue, -1.4000000000000001, -0.3, -4.7542E-10, -0.0039942, 0.0039862000000000005
DataValue, -1.375, -0.3, -4.2969000000000004E-10, -0.0039154, 0.003928
DataValue, -1.35, -0.3, -3.8163E-10, -0.0038526000000000003, 0.0038442
DataValue, -1.325, -0.3, -3.4349E-10, -0.0037658, 0.0037724
DataValue, -1.3, -0.3, -3.0789E-10, -0.0036910000000000003, 0.003687
DataValue, -1.2750000000000001, -0.3, -2.7452E-10, -0.0036094, 0.0036124
DataValue, -1.25, -0.3, -2.4302E-10, -0.0035216, 0.003516
DataValue, -1.225, -0.3, -2.1898000000000003E-10, -0.0034244, 0.0034278
DataValue, -1.2, -0.3, -1.9722000000000002E-10, -0.0033226, 0.0033198
DataValue, -1.175, -0.3, -1.733E-10, -0.0032206, 0.0032140000000000003
DataValue, -1.1500000000000001, -0.3, -1.5503E-10, -0.0031006000000000002, 0.0031134
