
SetupTitle, ID-VG-FinFET
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Monitor.RangeRating, BY FULL RANGE, BY FULL RANGE, BY FULL RANGE
TestParameter, Measurement.Monitor.RangeRatingCoeff, 50, 50, 50
TestParameter, Measurement.Timing.Hold, 0
TestParameter, Measurement.Timing.Delay, 0
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.XAxis.Data, VG
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 1
TestParameter, Output.Graph.YAxis.Data, IS, IG
TestParameter, Output.Graph.YAxis.Scale, Log, Linear
TestParameter, Output.Graph.YAxis.Bottom, 1E-12, 1E-15
TestParameter, Output.Graph.YAxis.Top, 0.1, 1E-11
TestParameter, Output.Graph.YAxis.Group, Group 1, Group 2
TestParameter, Output.List.Data, VD, ID, IS, IG
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 06/14/2015 12:47:56
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 307
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 46c0cec0-c1db-4fa2-abe9-4b8844b38ef1
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VG
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -2
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, IS, IG
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, Group 1, Group 2
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-14, -6.8E-09
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.001, 4.9E-12
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.68181818181818177
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.68181818181818177
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.68181818181818177
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.68181818181818177
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.68181818181818177
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, VG: [ 500 m, -2 ] V / 101; IG: 10 uA	VD: [ -50 m, -50 m] V / -450 mV; ID: 20 mA	VS: COMMON
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, VD, ID, IS, IG
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A, A, A
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, ID-VG-FinFET
Dimension1, 202, 202, 202, 202, 202
Dimension2, 1, 1, 1, 1, 1
DataName, VG, VD, IG, ID, IS
DataValue, 0.5, -0.05, 6.3E-13, -1.08E-12, -2.2500000000000003E-12
DataValue, 0.47500000000000003, -0.05, 1.1100000000000001E-12, -1.4200000000000002E-12, -1.3400000000000002E-12
DataValue, 0.45, -0.05, 2.77E-12, -1.3800000000000002E-12, -3.3100000000000002E-12
DataValue, 0.42500000000000004, -0.05, -1.08E-12, -2.0200000000000003E-12, 1.22E-12
DataValue, 0.4, -0.05, 7E-14, -1.83E-12, -1.18E-12
DataValue, 0.375, -0.05, -8.5000000000000011E-13, 1.36E-12, 3.18E-12
DataValue, 0.35000000000000003, -0.05, 2.16E-12, -2E-13, 6.400000000000001E-13
DataValue, 0.325, -0.05, -6.5000000000000006E-13, -2.2000000000000002E-13, -1.03E-12
DataValue, 0.3, -0.05, 3.1700000000000004E-12, -7.7000000000000005E-13, -4.1E-13
DataValue, 0.275, -0.05, -9.4E-13, -9.5E-13, 2.67E-12
DataValue, 0.25, -0.05, -9.000000000000001E-13, -1.45E-12, -7.4000000000000008E-13
DataValue, 0.225, -0.05, -2E-13, 1.6600000000000002E-12, 3.48E-12
DataValue, 0.2, -0.05, 8.7E-13, 5.8000000000000005E-13, -1.5600000000000002E-12
DataValue, 0.17500000000000002, -0.05, 7.4000000000000008E-13, -1.04E-12, 3.9000000000000005E-13
DataValue, 0.15, -0.05, 2.29E-12, -1.6E-12, -3.1700000000000004E-12
DataValue, 0.125, -0.05, -2.11E-12, -1.4E-12, 1.9400000000000002E-12
DataValue, 0.1, -0.05, -1.21E-12, -2.5E-13, -2.75E-12
DataValue, 0.075, -0.05, 7.2000000000000006E-13, 2.5E-13, 1.69E-12
DataValue, 0.05, -0.05, -5.2E-13, 1.08E-12, -1.4E-13
DataValue, 0.025, -0.05, 2.21E-12, -6.3E-13, -3.53E-12
DataValue, 0, -0.05, -2.1200000000000003E-12, -2.5800000000000003E-12, 2.92E-12
DataValue, -0.025, -0.05, -2.79E-12, 8.300000000000001E-13, -2.37E-12
DataValue, -0.05, -0.05, 9.1000000000000016E-13, -9.000000000000001E-13, 2.0500000000000004E-12
DataValue, -0.075, -0.05, -1.0100000000000001E-12, -5.5000000000000008E-13, 5E-14
DataValue, -0.1, -0.05, 3.28E-12, -3.5900000000000003E-12, 3.3600000000000002E-12
DataValue, -0.125, -0.05, -1.23E-12, -7.71E-12, 9.46E-12
DataValue, -0.15, -0.05, -1.18E-12, -1.874E-11, 2.4680000000000002E-11
DataValue, -0.17500000000000002, -0.05, -7E-13, -6.823E-11, 5.059E-11
DataValue, -0.2, -0.05, -1.5400000000000001E-12, -1.3910000000000002E-10, 1.2105E-10
DataValue, -0.225, -0.05, 3.13E-12, -3.1417E-10, 3.1283000000000005E-10
DataValue, -0.25, -0.05, -1.93E-12, -7.808800000000001E-10, 7.6966000000000011E-10
DataValue, -0.275, -0.05, 2.0200000000000003E-12, -2.0433E-09, 1.9553E-09
DataValue, -0.3, -0.05, -5.3000000000000006E-13, -5.0444E-09, 4.9366E-09
DataValue, -0.325, -0.05, -8.2E-13, -1.2411E-08, 1.2382199999999999E-08
DataValue, -0.35000000000000003, -0.05, -1.13E-12, -3.2223E-08, 3.11642E-08
DataValue, -0.375, -0.05, -2.4000000000000004E-13, -7.6419999999999992E-08, 7.728E-08
DataValue, -0.4, -0.05, -1.32E-12, -2.002E-07, 1.9378E-07
DataValue, -0.42500000000000004, -0.05, -1.88E-12, -4.6228E-07, 4.7376E-07
DataValue, -0.45, -0.05, -2.8E-12, -1.12512E-06, 1.11066E-06
DataValue, -0.47500000000000003, -0.05, -4.47E-12, -2.5764000000000004E-06, 2.5820000000000004E-06
DataValue, -0.5, -0.05, -7.7E-12, -5.7048000000000008E-06, 5.7146E-06
DataValue, -0.525, -0.05, -1.0210000000000001E-11, -1.188E-05, 1.1824E-05
DataValue, -0.55, -0.05, -1.4560000000000003E-11, -2.254E-05, 2.2506E-05
DataValue, -0.57500000000000007, -0.05, -1.713E-11, -3.9192E-05, 3.9298E-05
DataValue, -0.6, -0.05, -2.021E-11, -6.2236E-05, 6.2122E-05
DataValue, -0.625, -0.05, -2.4230000000000003E-11, -9.1132000000000008E-05, 9.1162E-05
DataValue, -0.65, -0.05, -2.9850000000000005E-11, -0.00012460000000000002, 0.00012560000000000002
DataValue, -0.675, -0.05, -3.3810000000000004E-11, -0.00016030000000000002, 0.00016076
DataValue, -0.70000000000000007, -0.05, -3.801E-11, -0.00019806, 0.00019674000000000002
DataValue, -0.72500000000000009, -0.05, -4.2010000000000005E-11, -0.00023412000000000002, 0.0002344
DataValue, -0.75, -0.05, -4.6860000000000007E-11, -0.00027046000000000004, 0.00027088000000000004
DataValue, -0.775, -0.05, -5.193E-11, -0.00030534000000000003, 0.00030574000000000004
DataValue, -0.8, -0.05, -5.783E-11, -0.0003375, 0.00033806
DataValue, -0.82500000000000007, -0.05, -6.396E-11, -0.00037004000000000003, 0.00036844000000000004
DataValue, -0.85000000000000009, -0.05, -7.2940000000000009E-11, -0.00039818000000000004, 0.00039904000000000003
DataValue, -0.875, -0.05, -8.1510000000000011E-11, -0.00042698000000000004, 0.00042624000000000004
DataValue, -0.9, -0.05, -8.9870000000000009E-11, -0.00045292000000000005, 0.00045236
DataValue, -0.925, -0.05, -9.9680000000000011E-11, -0.00047782000000000006, 0.00047854
DataValue, -0.95000000000000007, -0.05, -1.1145000000000001E-10, -0.0005008, 0.00049966000000000008
DataValue, -0.97500000000000009, -0.05, -1.2549E-10, -0.00052272000000000006, 0.00052126000000000006
DataValue, -1, -0.05, -1.4253000000000002E-10, -0.00054174000000000008, 0.00054308
DataValue, -1.0250000000000001, -0.05, -1.5564000000000002E-10, -0.00056234, 0.00056120000000000009
DataValue, -1.05, -0.05, -1.7615E-10, -0.0005797, 0.00058038
DataValue, -1.075, -0.05, -1.9739E-10, -0.00059726000000000007, 0.00059684000000000007
DataValue, -1.1, -0.05, -2.2202000000000003E-10, -0.00061402000000000006, 0.00061238
DataValue, -1.125, -0.05, -2.5553E-10, -0.00062814, 0.0006294
DataValue, -1.1500000000000001, -0.05, -2.8275000000000003E-10, -0.00064374000000000007, 0.00064214
DataValue, -1.175, -0.05, -3.221E-10, -0.00065634, 0.00065648000000000008
DataValue, -1.2, -0.05, -3.6086000000000003E-10, -0.00066896, 0.00067046
DataValue, -1.225, -0.05, -4.005E-10, -0.0006828, 0.00068086
DataValue, -1.25, -0.05, -4.5774E-10, -0.00069198, 0.00069382
DataValue, -1.2750000000000001, -0.05, -5.0426000000000008E-10, -0.00070502, 0.00070298000000000008
DataValue, -1.3, -0.05, -5.6234E-10, -0.00071186, 0.00071338
DataValue, -1.325, -0.05, -6.2559E-10, -0.00072428, 0.00072278
DataValue, -1.35, -0.05, -7.0248E-10, -0.00073194, 0.00073236
DataValue, -1.375, -0.05, -7.8017000000000011E-10, -0.00074148000000000009, 0.00074122
DataValue, -1.4000000000000001, -0.05, -8.5623E-10, -0.00075030000000000008, 0.00075062
DataValue, -1.425, -0.05, -9.5678E-10, -0.00075734, 0.00075852
DataValue, -1.4500000000000002, -0.05, -1.04542E-09, -0.00076666000000000006, 0.00076364
DataValue, -1.475, -0.05, -1.1619E-09, -0.00077364, 0.00077092
DataValue, -1.5, -0.05, -1.2874E-09, -0.00077888, 0.00078042000000000009
DataValue, -1.5250000000000001, -0.05, -1.4088E-09, -0.0007866, 0.0007856400000000001
DataValue, -1.55, -0.05, -1.5534E-09, -0.00079246, 0.0007927600000000001
DataValue, -1.5750000000000002, -0.05, -1.7062E-09, -0.00079776, 0.00079948000000000009
DataValue, -1.6, -0.05, -1.854E-09, -0.00080598000000000009, 0.00080476000000000007
DataValue, -1.625, -0.05, -2.0301E-09, -0.00081114, 0.00081106000000000006
DataValue, -1.6500000000000001, -0.05, -2.2179E-09, -0.00081586000000000007, 0.00081776000000000006
DataValue, -1.675, -0.05, -2.4354E-09, -0.00082300000000000006, 0.0008228
DataValue, -1.7000000000000002, -0.05, -2.6621E-09, -0.00082738000000000006, 0.00082968000000000007
DataValue, -1.725, -0.05, -2.8905E-09, -0.00083322000000000008, 0.00083336
DataValue, -1.75, -0.05, -3.1414E-09, -0.00083976, 0.00083740000000000008
DataValue, -1.7750000000000001, -0.05, -3.4179E-09, -0.0008419600000000001, 0.00084376
DataValue, -1.8, -0.05, -3.7011E-09, -0.00084712, 0.00084754
DataValue, -1.8250000000000002, -0.05, -4.0099E-09, -0.00085236, 0.0008520200000000001
DataValue, -1.85, -0.05, -4.3616E-09, -0.00085560000000000009, 0.000857
DataValue, -1.875, -0.05, -4.6232E-09, -0.00086072, 0.00085988
DataValue, -1.9000000000000001, -0.05, -4.9841E-09, -0.000863, 0.00086414
DataValue, -1.925, -0.05, -5.3715E-09, -0.00086816000000000009, 0.00086678
DataValue, -1.9500000000000002, -0.05, -5.8233E-09, -0.0008721, 0.0008725400000000001
DataValue, -1.975, -0.05, -6.2289E-09, -0.00087644, 0.00087614000000000008
DataValue, -2, -0.05, -6.7318E-09, -0.0008794400000000001, 0.00088054000000000008
DataValue, -2, -0.05, -6.7235E-09, -0.00087948000000000008, 0.0008809200000000001
DataValue, -1.975, -0.05, -6.2952E-09, -0.00087656000000000008, 0.00087674000000000009
DataValue, -1.9500000000000002, -0.05, -5.8075E-09, -0.00087202, 0.00087126
DataValue, -1.925, -0.05, -5.3975E-09, -0.00086846, 0.00086672000000000008
DataValue, -1.9000000000000001, -0.05, -5.0028E-09, -0.0008618600000000001, 0.00086284
DataValue, -1.875, -0.05, -4.6262E-09, -0.0008578800000000001, 0.00085816000000000006
DataValue, -1.85, -0.05, -4.3417E-09, -0.00085484, 0.00085468
DataValue, -1.8250000000000002, -0.05, -4.0169E-09, -0.00084934000000000008, 0.00085022000000000006
DataValue, -1.8, -0.05, -3.716E-09, -0.00084626, 0.00084498000000000006
DataValue, -1.7750000000000001, -0.05, -3.4218E-09, -0.00083948000000000009, 0.00084046
DataValue, -1.75, -0.05, -3.0997E-09, -0.00083476, 0.0008342
DataValue, -1.725, -0.05, -2.9111E-09, -0.00082942000000000009, 0.00082974
DataValue, -1.7000000000000002, -0.05, -2.6732E-09, -0.00082460000000000009, 0.00082474
DataValue, -1.675, -0.05, -2.435E-09, -0.00081866, 0.00081918000000000008
DataValue, -1.6500000000000001, -0.05, -2.2388E-09, -0.00081212, 0.00081342
DataValue, -1.625, -0.05, -2.0606E-09, -0.00080864, 0.00080798
DataValue, -1.6, -0.05, -1.9104E-09, -0.00080140000000000007, 0.00080256
DataValue, -1.5750000000000002, -0.05, -1.7203E-09, -0.00079636000000000008, 0.00079518
DataValue, -1.55, -0.05, -1.577E-09, -0.00078834, 0.00078888
DataValue, -1.5250000000000001, -0.05, -1.4449E-09, -0.00078136, 0.00078288
DataValue, -1.5, -0.05, -1.3031E-09, -0.00077536, 0.00077468
DataValue, -1.475, -0.05, -1.1859E-09, -0.0007665, 0.00076972
DataValue, -1.4500000000000002, -0.05, -1.0529E-09, -0.0007588400000000001, 0.00075938
DataValue, -1.425, -0.05, -9.5469000000000014E-10, -0.00075092000000000008, 0.0007517
DataValue, -1.4000000000000001, -0.05, -8.6509000000000006E-10, -0.00074416, 0.00074338000000000008
DataValue, -1.375, -0.05, -7.7892E-10, -0.00073438000000000008, 0.00073474
DataValue, -1.35, -0.05, -7.0680000000000008E-10, -0.00072606, 0.00072580000000000008
DataValue, -1.325, -0.05, -6.3711000000000009E-10, -0.00071594000000000009, 0.00071854
DataValue, -1.3, -0.05, -5.6185000000000008E-10, -0.0007068, 0.00070474
DataValue, -1.2750000000000001, -0.05, -5.1019000000000008E-10, -0.00069712000000000007, 0.00069736000000000006
DataValue, -1.25, -0.05, -4.5405000000000005E-10, -0.00068388, 0.00068452000000000009
DataValue, -1.225, -0.05, -4.0552E-10, -0.00067458, 0.00067288
